Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p4.(1D).5s""","=""2D""","=""5/2""",6,"=""""","=""102.0060""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D).5s""","=""2D""","=""3/2""",4,"=""""","=""102.0060""","=""""","=""""","=""                                                   ""","="""""
"=""2s.2p5.(3P*).3s""","=""2P*""","=""3/2""",4,"=""""","=""104.5229""","=""?""","=""""","=""                                                   ""","="""""
"=""2s.2p5.(3P*).3s""","=""2P*""","=""1/2""",2,"=""""","=""104.6806""","=""?""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D).5d?""","=""2P?""","=""3/2""",4,"=""""","=""104.6394""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D).5d?""","=""2P?""","=""1/2""",2,"=""""","=""104.6471""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1S).4d?""","=""2D?""","=""5/2""",6,"=""""","=""104.6952""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1S).4d?""","=""2D?""","=""3/2""",4,"=""""","=""104.6952""","=""""","=""""","="" 100                                               ""","="""""
"=""""","=""2D?""","=""5/2""",6,"=""""","=""104.9255""","=""""","=""""","=""                                                   ""","="""""
"=""""","=""2D?""","=""3/2""",4,"=""""","=""104.9255""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[2]""","=""5/2""",6,"=""""","=""104.98743""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[2]""","=""3/2""",4,"=""""","=""104.98743""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""104.99710""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""104.99710""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""105.00548""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""105.00548""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""105.01935""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""105.01935""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""105.02059""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1D<2>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""105.02059""","=""""","=""""","=""                                                   ""","="""""
"=""Mg V (2p4 3P<2>)""","=""Limit""","=""---""",,"=""[""","=""109.2654""","=""]""","=""0.0012""","=""                                                   ""","=""L4995,L2720"""
"=""Mg V (2s2.2p4 3P<1>)""","=""Limit""","=""---""",,"=""""","=""109.4865""","=""""","=""""","=""                                                   ""","="""""
"=""Mg V (2s2.2p4 3P<0>)""","=""Limit""","=""---""",,"=""""","=""109.5781""","=""""","=""""","=""                                                   ""","="""""
"=""Mg V (2s2.2p4 1D<2>)""","=""Limit""","=""---""",,"=""""","=""113.0997""","=""""","=""""","=""                                                   ""","="""""
"=""Mg V (2s2.2p4 1S<0>)""","=""Limit""","=""---""",,"=""""","=""118.8468""","=""""","=""""","=""                                                   ""","="""""
