obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""544.694""","=""544.69163+""","=""1-""","=""""",,"=""11.30345525""","=""13.57968262""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L7408""",
"=""544.937""","=""544.937+""","=""3h""","=""""",,"=""11.54582278""","=""13.821024""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L7408""",
"=""545.791""","=""545.790+""","=""2h""","=""""",,"=""11.54582278""","=""13.817467""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L7408""",
"=""546.032""","=""546.0316+""","=""7""","=""""",,"=""11.44304735""","=""13.7136887""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L7408""",
"=""546.099""","=""546.0990+""","=""4""","=""""",,"=""11.44465635""","=""13.7150173""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L7408""",
"=""546.289""","=""546.292+""","=""1""","=""""",,"=""11.54582278""","=""13.815382""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L7408""",
"=""546.417""","=""546.4188+""","=""2""","=""""",,"=""11.44465635""","=""13.7136887""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L7408""",
"=""547.810""","=""547.8093+""","=""2""","=""""",,"=""9.91523229""","=""12.1785051""","=""4s2.4p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",5,7,E2,"=""""","=""L7408""",
"=""548.898""","=""548.8948+""","=""1""","=""""",,"=""11.44304735""","=""13.7018443""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L7408""",
"=""549.039""","=""549.0362+""","=""5""","=""""",,"=""11.44304735""","=""13.7012627""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L7408""",
"=""549.246155""","=""549.24617+""","=""50""","=""""",,"=""11.30345525""","=""13.56080735""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L11281""",
