obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""662.43099""","=""662.43108""","=""0.00006""","=""14""","=""4.5e+05""",D+,"=""2.29524532""","=""4.16689962""","=""4d2.(1G).5s""","=""a 2G""","=""7/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",8,6,,"=""T4373""","=""L7610,L3475""",
"=""663.8332""","=""663.83316""","=""0.00016""","=""19h""","=""""",,"=""3.08716091""","=""4.9548621""","=""4d.5s.(1D).5p""","=""y 2F*""","=""7/2""","=""4d.5s.(3D).5d""","=""2F""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""665.2437""","=""665.24384""","=""0.00010""","=""40""","=""""",,"=""2.40605546""","=""4.26979609""","=""4d2.(3P).5s""","=""a 2P""","=""3/2""","=""4d2.(3P).5p""","=""z 2S*""","=""1/2""",4,2,,"=""""","=""L7610,L3475""",
"=""666.6260""","=""666.62627""","=""0.00016""","=""21""","=""""",,"=""3.08716091""","=""4.9470366""","=""4d.5s.(1D).5p""","=""y 2F*""","=""7/2""","=""4d.5s.(3D).5d""","=""e 4F""","=""9/2""",8,10,,"=""""","=""L7610,L3475""",
"=""668.9416""","=""668.94133""","=""0.00004""","=""150""","=""""",,"=""0.0000000""","=""1.85343904""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""669.36781""","=""669.36792""","=""0.00014""","=""14h""","=""""",,"=""3.06818402""","=""4.9204419""","=""4d.5s.(1D).5p""","=""y 2D*""","=""5/2""","=""""","=""1.3""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""669.66787""","=""669.66781""","=""0.00006""","=""7""","=""""",,"=""2.29362274""","=""4.14505113""","=""4d2.(1G).5s""","=""a 2G""","=""9/2""","=""4d2.(3F).5p""","=""z 2G*""","=""7/2""",10,8,,"=""""","=""L7610,L3475""",
"=""670.11371""","=""670.11373""","=""0.00010""","=""10h""","=""""",,"=""3.03993769""","=""4.89013405""","=""4d.5s.(1D).5p""","=""y 2F*""","=""5/2""","=""4d.5s.(3D).5d""","=""2F""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""670.2552""","=""670.25521""","=""0.00006""","=""70""","=""1.10e+07""",B+,"=""2.29524532""","=""4.14505113""","=""4d2.(1G).5s""","=""a 2G""","=""7/2""","=""4d2.(3F).5p""","=""z 2G*""","=""7/2""",8,8,,"=""T9421""","=""L7610,L3475""",
"=""671.49985""","=""671.50003""","=""0.00010""","=""35""","=""""",,"=""2.66920361""","=""4.51558026""","=""4d.5s.(3D).5p""","=""z 2F*""","=""5/2""","=""4d.5s.(3D).6s""","=""f 2D""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""673.78263""","=""673.78267""","=""0.00006""","=""40""","=""""",,"=""2.40605546""","=""4.24617698""","=""4d2.(3P).5s""","=""a 2P""","=""3/2""","=""4d2.(3F).5p""","=""x 2D*""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""679.5579""","=""679.55779""","=""0.00007""","=""190""","=""""",,"=""0.06575514""","=""1.89023866""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""680.50276""","=""680.50274""","=""0.00010""","=""12h""","=""""",,"=""3.06818402""","=""4.89013405""","=""4d.5s.(1D).5p""","=""y 2D*""","=""5/2""","=""4d.5s.(3D).5d""","=""2F""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""681.70264""","=""681.70262""","=""0.00007""","=""21""","=""7.1e+06""",C,"=""2.38515941""","=""4.20390258""","=""4d2.(3P).5s""","=""a 2P""","=""1/2""","=""4d2.(3F).5p""","=""x 2D*""","=""3/2""",2,4,,"=""T4373""","=""L7610,L3475""",
"=""684.70838""","=""684.70827""","=""0.00007""","=""45""","=""7.5e+06""",C,"=""2.37404732""","=""4.18480679""","=""4d.5s.(3D).5p""","=""z 4P*""","=""5/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""7/2""",6,8,,"=""T4373""","=""L7610,L3475""",
"=""688.90763""","=""688.90768""","=""0.00007""","=""29""","=""""",,"=""2.71716727""","=""4.51688879""","=""4d.5s.(3D).5p""","=""z 2F*""","=""7/2""","=""4d.5s.(3D).6s""","=""f 2D""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""691.0182""","=""691.01858""","=""0.00011""","=""9""","=""""",,"=""1.85343904""","=""3.64766285""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""","=""4d3""","=""b 4F""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""693.54661""","=""693.54654""","=""0.00007""","=""14""","=""""",,"=""0.06575514""","=""1.85343904""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""695.2181""","=""695.21821""","=""0.00007""","=""24h""","=""""",,"=""2.35912087""","=""4.14250623""","=""4d.5s.(3D).5p""","=""z 4P*""","=""3/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""695.9950""","=""695.99482""","=""0.00007""","=""10""","=""""",,"=""1.89023866""","=""3.67163408""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""4d3""","=""b 4F""","=""7/2""",6,8,,"=""""","=""L7610,L3475""",
"=""698.17841""","=""698.17849""","=""0.00011""","=""24""","=""""",,"=""1.85343904""","=""3.62926285""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""","=""4d3""","=""b 4F""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""701.08616""","=""701.08612""","=""0.00007""","=""13h""","=""""",,"=""2.37404732""","=""4.14250623""","=""4d.5s.(3D).5p""","=""z 4P*""","=""5/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""701.1816""","=""701.18139""","=""0.00007""","=""10""","=""4.4e+06""",C,"=""2.35276953""","=""4.12098815""","=""4d.5s.(3D).5p""","=""z 4P*""","=""1/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""3/2""",2,4,,"=""T4373""","=""L7610,L3475""",
"=""703.7090""","=""703.70907""","=""0.00007""","=""19h""","=""6.3e+06""",D+,"=""2.35912087""","=""4.12098815""","=""4d.5s.(3D).5p""","=""z 4P*""","=""3/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""705.4880""","=""705.48818""","=""0.00011""","=""29""","=""""",,"=""1.89023866""","=""3.64766285""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""4d3""","=""b 4F""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""705.6134""","=""705.61342""","=""0.00011""","=""13h""","=""8.e+06""",D,"=""2.35276953""","=""4.10988177""","=""4d.5s.(3D).5p""","=""z 4P*""","=""1/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""1/2""",2,2,,"=""T4373""","=""L7610,L3475""",
"=""707.7083""","=""707.70817""","=""0.00011""","=""9""","=""""",,"=""1.94810445""","=""3.70001580""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""4d3""","=""b 4F""","=""9/2""",8,10,,"=""""","=""L7610,L3475""",
"=""712.9935""","=""712.99331""","=""0.00018""","=""11""","=""""",,"=""2.99189369""","=""4.7308188""","=""4d.5s.(1D).5p""","=""y 2D*""","=""3/2""","=""4d3""","=""2F""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""719.36225""","=""719.36215""","=""0.00007""","=""35""","=""""",,"=""1.94810445""","=""3.67163408""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""4d3""","=""b 4F""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""719.7857""","=""719.78591""","=""0.00012""","=""10h""","=""""",,"=""3.03993769""","=""4.76245264""","=""4d.5s.(1D).5p""","=""y 2F*""","=""5/2""","=""4d3""","=""2F""","=""7/2""",6,8,,"=""""","=""L7610,L3475""",
"=""729.5082""","=""729.50831""","=""0.00012""","=""9h""","=""""",,"=""1.94810445""","=""3.64766285""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""4d3""","=""b 4F""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""733.2519""","=""733.25201""","=""0.00017""","=""9h""","=""""",,"=""3.03993769""","=""4.7308188""","=""4d.5s.(1D).5p""","=""y 2F*""","=""5/2""","=""4d3""","=""2F""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""734.8481""","=""734.84791""","=""0.00015""","=""50""","=""""",,"=""2.01280684""","=""3.70001580""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""","=""4d3""","=""b 4F""","=""9/2""",10,10,,"=""""","=""L7610,L3475""",
"=""740.0750""","=""740.07528""","=""0.00015""","=""11h""","=""""",,"=""3.08716091""","=""4.76245264""","=""4d.5s.(1D).5p""","=""y 2F*""","=""7/2""","=""4d3""","=""2F""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""749.6912""","=""749.69173""","=""0.00018""","=""17""","=""""",,"=""2.35912087""","=""4.0129233""","=""4d.5s.(3D).5p""","=""z 4P*""","=""3/2""","=""4d3""","=""b 4P""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""753.8714""","=""753.8724""","=""0.0004""","=""7h""","=""""",,"=""3.59415140""","=""5.2387824""","=""4d2.(3F).5p""","=""z 4G*""","=""7/2""","=""4d2.(3F).6s""","=""4F""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""756.51972""","=""756.51972""","=""0.00018""","=""35""","=""""",,"=""2.37404732""","=""4.0129233""","=""4d.5s.(3D).5p""","=""z 4P*""","=""5/2""","=""4d3""","=""b 4P""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""761.9705""","=""761.9708""","=""0.0005""","=""8h""","=""""",,"=""3.6406858""","=""5.2678374""","=""4d2.(3F).5p""","=""z 4G*""","=""9/2""","=""4d2.(3F).6s""","=""4F""","=""7/2""",10,8,,"=""""","=""L7610,L3475""",
"=""762.5059""","=""762.50605""","=""0.00018""","=""19h""","=""""",,"=""2.35276953""","=""3.9787789""","=""4d.5s.(3D).5p""","=""z 4P*""","=""1/2""","=""4d3""","=""b 4P""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""765.4961""","=""765.49615""","=""0.00019""","=""7""","=""""",,"=""2.35912087""","=""3.9787789""","=""4d.5s.(3D).5p""","=""z 4P*""","=""3/2""","=""4d3""","=""b 4P""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""769.1588""","=""769.15870""","=""0.00013""","=""5""","=""""",,"=""2.35276953""","=""3.96471512""","=""4d.5s.(3D).5p""","=""z 4P*""","=""1/2""","=""4d3""","=""b 4P""","=""1/2""",2,2,,"=""""","=""L7610,L3475""",
"=""770.0037""","=""770.0036""","=""0.0009""","=""8h""","=""""",,"=""3.6972552""","=""5.3074320""","=""4d2.(3F).5p""","=""z 4G*""","=""11/2""","=""4d2.(3F).6s""","=""4F""","=""9/2""",12,10,,"=""""","=""L7610,L3475""",
"=""772.2013""","=""772.20131""","=""0.00013""","=""19""","=""""",,"=""2.35912087""","=""3.96471512""","=""4d.5s.(3D).5p""","=""z 4P*""","=""3/2""","=""4d3""","=""b 4P""","=""1/2""",4,2,,"=""""","=""L7610,L3475""",
"=""772.6183""","=""772.61643""","=""0.00019""","=""19""","=""""",,"=""2.37404732""","=""3.9787789""","=""4d.5s.(3D).5p""","=""z 4P*""","=""5/2""","=""4d3""","=""b 4P""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""779.0545""","=""779.05453""","=""0.00014""","=""13""","=""""",,"=""2.03779275""","=""3.62926285""","=""4d.5s.(3D).5p""","=""z 4D*""","=""1/2""","=""4d3""","=""b 4F""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""779.8436""","=""779.84378""","=""0.00014""","=""13""","=""""",,"=""2.05780343""","=""3.64766285""","=""4d.5s.(3D).5p""","=""z 4D*""","=""3/2""","=""4d3""","=""b 4F""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""780.4634""","=""780.46320""","=""0.00014""","=""6""","=""""",,"=""1.90027370""","=""3.48887133""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d.5s.(1D).5p""","=""x 2P*""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""781.4282""","=""781.42796""","=""0.00009""","=""17""","=""""",,"=""2.08499775""","=""3.67163408""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""4d3""","=""b 4F""","=""7/2""",6,8,,"=""""","=""L7610,L3475""",
"=""785.7629""","=""785.76298""","=""0.00014""","=""29""","=""""",,"=""2.12213288""","=""3.70001580""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""4d3""","=""b 4F""","=""9/2""",8,10,,"=""""","=""L7610,L3475""",
"=""800.1558""","=""800.15555""","=""0.00009""","=""10h""","=""""",,"=""2.12213288""","=""3.67163408""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""4d3""","=""b 4F""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""833.1860""","=""833.1854""","=""0.0004""","=""9""","=""""",,"=""3.9908127""","=""5.4788871""","=""4d2.(3F).5p""","=""y 4F*""","=""9/2""","=""5p2.(3P).4d""","=""4F""","=""9/2""",10,10,,"=""""","=""L7610,L3475""",
"=""834.6697""","=""834.67020""","=""0.00016""","=""24""","=""""",,"=""2.00344392""","=""3.48887133""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d.5s.(1D).5p""","=""x 2P*""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""836.7850""","=""836.78514""","=""0.00016""","=""8h""","=""""",,"=""3.03521575""","=""4.51688879""","=""4d.5s.(3D).5p""","=""y 2P*""","=""3/2""","=""4d.5s.(3D).6s""","=""f 2D""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""845.2657""","=""845.26552""","=""0.00023""","=""17""","=""""",,"=""1.98300885""","=""3.4498166""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d.5s.(1D).5p""","=""x 2P*""","=""1/2""",4,2,,"=""""","=""L7610,L3475""",
"=""853.1131""","=""853.11414""","=""0.00021""","=""8h""","=""""",,"=""3.06226712""","=""4.51558026""","=""4d.5s.(3D).5p""","=""y 2P*""","=""1/2""","=""4d.5s.(3D).6s""","=""f 2D""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""880.3007""","=""880.30052""","=""0.00008""","=""95""","=""""",,"=""0.0000000""","=""1.40843037""","=""4d.5s2""","=""a 2D""","=""3/2""","=""5s2.5p""","=""z 2P*""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""1742.7596""","=""1742.7593""","=""0.0004""","=""""","=""""",,"=""1.37357308""","=""2.08499775""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""",6,6,,"=""""","=""L7610""",
"=""1790.8098""","=""1790.8117""","=""0.0007""","=""""","=""""",,"=""1.42979768""","=""2.12213288""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""",10,8,,"=""""","=""L7610""",
"=""1805.4739""","=""1805.4736""","=""0.0005""","=""""","=""""",,"=""1.39828486""","=""2.08499775""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""",8,6,,"=""""","=""L7610""",
"=""2126.6247""","=""2126.6252""","=""0.0013""","=""""","=""""",,"=""1.42979768""","=""2.01280684""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""",10,10,,"=""""","=""L7610""",
"=""2254.9980""","=""2254.9979""","=""0.0007""","=""""","=""""",,"=""1.39828486""","=""1.94810445""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""",8,8,,"=""""","=""L7610""",
"=""2399.6996""","=""2399.6992""","=""0.0008""","=""""","=""""",,"=""1.37357308""","=""1.89023866""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""",6,6,,"=""""","=""L7610""",
