obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""11518.1""","=""""","=""4.15e+05""",A,"=""14.245386""","=""14.353029""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",2,2,,"=""c31""","=""""",
"=""""","=""11543.7""","=""""","=""8.28e+05""",A,"=""14.245626""","=""14.353029""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",4,2,,"=""c31""","=""""",
"=""""","=""11961.2""","=""""","=""6.23e+05""",A,"=""13.910661""","=""14.014317""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.8p""","=""2P*""","=""3/2""",6,4,,"=""c31""","=""""",
"=""""","=""11962.9""","=""""","=""6.92e+04""",A,"=""13.910676""","=""14.014317""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""3/2""",4,4,,"=""c31""","=""""",
"=""""","=""12003.6""","=""""","=""6.86e+05""",A,"=""13.910676""","=""14.013965""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""1/2""",4,2,,"=""c31""","=""""",
"=""""","=""15509""","=""""","=""3.85e+05""",B+,"=""[14.40618]""","=""14.486125""","=""2p6.10p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",2,4,,"=""c59,LS""","=""""",
"=""""","=""15543""","=""""","=""7.68e+04""",B+,"=""[14.40636]""","=""14.486125""","=""2p6.10p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""3/2""",4,4,,"=""c59,LS""","=""""",
"=""""","=""15544""","=""""","=""4.60e+05""",A,"=""[14.40636]""","=""14.486122""","=""2p6.10p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",4,6,,"=""c59,LS""","=""""",
"=""""","=""16410.7""","=""""","=""2.83e+05""",A,"=""14.170075""","=""14.245626""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",2,4,,"=""c31""","=""""",
"=""""","=""16462.8""","=""""","=""2.81e+05""",A,"=""14.170075""","=""14.245386""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",2,2,,"=""c31""","=""""",
"=""""","=""17666.6""","=""""","=""3.36e+05""",A,"=""14.175446""","=""14.245626""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.9p""","=""2P*""","=""3/2""",6,4,,"=""c31""","=""""",
"=""""","=""17668.5""","=""""","=""3.73e+04""",A,"=""14.175453""","=""14.245626""","=""2p6.8d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""3/2""",4,4,,"=""c31""","=""""",
"=""""","=""17728.9""","=""""","=""3.70e+05""",A,"=""14.175453""","=""14.245386""","=""2p6.8d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""1/2""",4,2,,"=""c31""","=""""",
"=""""","=""20443""","=""""","=""6.52e+03""",A+,"=""11.569039""","=""11.629687""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""7/2""",6,8,,"=""c31,c23""","=""""",
"=""""","=""20448""","=""""","=""4.35e+02""",A,"=""11.569039""","=""11.629672""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""5/2""",6,6,,"=""c31,c23""","=""""",
