obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""320.2310""","=""0.0003""","=""320.23120""","=""2500""","=""1.0e+07""",,"=""11.8670739""","=""15.7387828""","=""5d10.7s""","=""2S""","=""1/2""","=""5d10.8p""","=""2P*""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""320.8636""","=""0.0003""","=""""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""320.9096""","=""0.0003""","=""320.90982""","=""120000""","=""8.2e+07""",,"=""13.5112688""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""322.8745""","=""0.0003""","=""""","=""150h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""325.3014""","=""0.0003""","=""325.30114""","=""450""","=""2.5e+06""",,"=""13.8826922""","=""17.6940591""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.10d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""325.3854""","=""0.0003""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""325.6957""","=""0.0003""","=""""","=""80h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""325.8440""","=""0.0004""","=""325.84379""","=""900h""","=""1.0e+07""",,"=""12.8786481""","=""16.6836676""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d10.8d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""326.2492""","=""0.0011""","=""326.25032""","=""3G""","=""6.5e+04""",,"=""13.5112688""","=""17.3115470""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d10.9d""","=""2D""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""326.4980""","=""0.0004""","=""326.49751""","=""60000""","=""2.3e+07""",,"=""13.1529893""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""326.5493""","=""0.0004""","=""326.54989""","=""100l""","=""1.4e+06""",,"=""13.4272634""","=""17.2240553""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""327.8791""","=""0.0004""","=""327.87897""","=""10000""","=""1.8e+07""",,"=""13.1689890""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""327.9049""","=""0.0004""","=""327.90476""","=""100h""","=""4.8e+06""",,"=""13.5380390""","=""17.3191429""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d10.9d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""328.5658""","=""0.0004""","=""328.56482""","=""10""","=""1.0e+06""",,"=""13.5380390""","=""17.3115470""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d10.9d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""329.0314""","=""0.0004""","=""329.03098""","=""300h""","=""1.3e+04""",,"=""11.8017287""","=""15.5698905""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d10.7d""","=""2D""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""331.8234""","=""0.0004""","=""331.82355""","=""700""","=""5.5e+06""",,"=""13.4272634""","=""17.163713""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d10.10s""","=""2S""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""333.0959""","=""0.0004""","=""333.09580""","=""150c""","=""3.5e+04""",,"=""11.8162072""","=""15.5383855""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d10.7d""","=""2D""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""333.6185""","=""0.0004""","=""""","=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""333.9384""","=""0.0004""","=""333.93840""","=""2000c""","=""2.4e+06""",,"=""13.5112688""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""333.9669""","=""0.0004""","=""""","=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""333.9924""","=""0.0004""","=""333.9924""","=""50""","=""2.6e+04""",,"=""13.8826922""","=""17.594878""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.11s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""334.9450""","=""0.0004""","=""""","=""80""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""336.3637""","=""0.0004""","=""336.36367""","=""10""","=""5.5e+05""",,"=""13.5380390""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""337.4302""","=""0.0004""","=""""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""338.6075""","=""0.0004""","=""338.60786""","=""2000c""","=""1.5e+07""",,"=""13.7132037""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""340.2365""","=""0.0004""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""342.5771""","=""0.0004""","=""""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""342.8293""","=""0.0004""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""343.0567""","=""0.0004""","=""343.05676""","=""1000c""","=""3.5e+03""",,"=""6.2680915""","=""9.8821930""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<0>)*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""343.7902""","=""0.0004""","=""343.78980""","=""400c""","=""1.1e+06""",,"=""13.1689890""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""345.2678""","=""0.0004""","=""345.26760""","=""30000""","=""1.8e+07""",,"=""13.7838307""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""346.0155""","=""0.0012""","=""346.01612""","=""350G""","=""1.5e+05""",,"=""11.8670739""","=""15.4502653""","=""5d10.7s""","=""2S""","=""1/2""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""348.5869""","=""0.0004""","=""348.58694""","=""400s""","=""6.0e+06""",,"=""12.8786481""","=""16.4354135""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d10.9s""","=""2S""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""348.9397""","=""0.0004""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""349.4859""","=""0.0004""","=""349.4860""","=""8000h""","=""2.7e+07""",,"=""13.1529893""","=""16.7006053""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.8d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""351.0762""","=""0.0004""","=""351.07599""","=""100h""","=""4.2e+04""",,"=""12.0383417""","=""15.5698905""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""5d10.7d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""351.1629""","=""0.0004""","=""351.16255""","=""800h""","=""4.8e+06""",,"=""13.1529893""","=""16.6836676""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.8d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""351.6169""","=""0.0004""","=""351.61649""","=""200h""","=""5.6e+05""",,"=""13.7132037""","=""17.2393239""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d10.6g""","=""2G""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""351.6169""","=""0.0004""","=""351.61653""","=""200h""","=""2.0e+04""",,"=""13.7132037""","=""17.2393235""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d10.6g""","=""2G""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""353.3604""","=""0.0004""","=""353.3609""","=""100000""","=""3.0e+07""",,"=""13.0163742""","=""16.525088""","=""5d10.6d""","=""2D""","=""3/2""","=""5d10.6f""","=""2F*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""354.2364""","=""0.0004""","=""354.23613""","=""100h""","=""3.0e+04""",,"=""12.0383417""","=""15.5383855""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""5d10.7d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""355.0425""","=""0.0004""","=""355.04215""","=""30000""","=""1.5e+07""",,"=""13.8826922""","=""17.3747902""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""356.3402""","=""0.0004""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""360.3959""","=""0.0004""","=""360.39565""","=""600c""","=""9.8e+05""",,"=""13.7838307""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""360.4936""","=""0.0004""","=""360.4932""","=""1500""","=""2.0e+06""",,"=""13.0857934""","=""16.525088""","=""5d10.6d""","=""2D""","=""5/2""","=""5d10.6f""","=""2F*""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""360.5113""","=""0.0004""","=""360.51124""","=""45000c""","=""1.4e+07""",,"=""13.5112688""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""360.6791""","=""0.0002""","=""360.6790""","=""100000""","=""3.0e+07""",,"=""13.0857934""","=""16.5233152""","=""5d10.6d""","=""2D""","=""5/2""","=""5d10.6f""","=""2F*""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""360.7914""","=""0.0004""","=""360.79144""","=""8000""","=""5.7e+06""",,"=""13.8826922""","=""17.3191429""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.9d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""361.5906""","=""0.0004""","=""361.59069""","=""450""","=""8.5e+05""",,"=""13.8826922""","=""17.3115470""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.9d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""363.3398""","=""0.0004""","=""363.33948""","=""8000""","=""3.5e+06""",,"=""13.5380390""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""364.4331""","=""0.0004""","=""364.43343""","=""100h""","=""1.2e+04""",,"=""13.1689890""","=""16.5710973""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d10.5g""","=""2G""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""364.4331""","=""0.0004""","=""364.43388""","=""100h""","=""3.4e+05""",,"=""13.1689890""","=""16.5710930""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d10.5g""","=""2G""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""375.2825""","=""0.0004""","=""""","=""100h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""377.7214""","=""0.0003""","=""377.72143""","=""6000h""","=""2.6e+07""",,"=""13.1529893""","=""16.4354135""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.9s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""377.8828""","=""0.0003""","=""377.8830""","=""900""","=""2.7e+06""",,"=""13.8826922""","=""17.163713""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.10s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""379.0803""","=""0.0004""","=""379.0808""","=""5""","=""7.5e+05""",,"=""15.095540""","=""18.366193""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""379.8404""","=""0.0003""","=""379.8401""","=""6000c""","=""7.6e+05""",,"=""13.5112688""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""380.7393""","=""0.0003""","=""380.73959""","=""50000""","=""3.2e+07""",,"=""13.4272634""","=""16.6836676""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d10.8d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""382.9995""","=""0.0004""","=""382.99985""","=""1000""","=""1.5e+06""",,"=""13.7132037""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""384.0348""","=""0.0004""","=""384.0344""","=""10000""","=""4.7e+06""",,"=""11.8670739""","=""15.095540""","=""5d10.7s""","=""2S""","=""1/2""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""388.4284""","=""0.0004""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""391.0427""","=""0.0004""","=""""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""391.4475""","=""0.0004""","=""""","=""75""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""391.5422""","=""0.0004""","=""391.54228""","=""5000""","=""3.7e+06""",,"=""13.7838307""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""392.0374""","=""0.0004""","=""392.0367""","=""500D""","=""1.1e+07""",,"=""13.5380390""","=""16.7006053""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d10.8d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""394.1484""","=""0.0016""","=""394.1476""","=""15G""","=""1.9e+06""",,"=""13.5380390""","=""16.6836676""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d10.8d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""394.6790""","=""0.0004""","=""""","=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""394.7398""","=""0.0004""","=""""","=""75""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""395.7439""","=""0.0004""","=""""","=""60""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""397.5526""","=""0.0004""","=""""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""398.50580""","=""0.00003""","=""398.50579""","=""10000000c""","=""3.2e+06""",,"=""4.40325219""","=""7.5144792""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d10.6p""","=""2P*""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""402.7339""","=""0.0016""","=""""","=""15G""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""404.1599""","=""0.0010""","=""404.16036""","=""4000c""","=""9.0e+06""",,"=""13.8826922""","=""16.9503903""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""404.1718""","=""0.0003""","=""""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""404.8883""","=""0.0004""","=""404.8886""","=""50""","=""3.0e+05""",,"=""13.7132037""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""412.1602""","=""0.0004""","=""412.1609""","=""4000""","=""1.2e+07""",,"=""13.4272634""","=""16.4354135""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d10.9s""","=""2S""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""427.7427""","=""0.0003""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""427.9199""","=""0.0003""","=""427.9191""","=""100w""","=""8.0e+06""",,"=""13.5380390""","=""16.4354135""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d10.9s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""433.8316""","=""0.0004""","=""433.8307""","=""100c""","=""4.0e+04""",,"=""13.7132037""","=""16.5710973""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d10.5g""","=""2G""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""433.8316""","=""0.0004""","=""433.8313""","=""100c""","=""1.1e+06""",,"=""13.7132037""","=""16.5710930""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d10.5g""","=""2G""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""438.3780""","=""0.0004""","=""438.3784""","=""300u""","=""8.5e+04""",,"=""13.0163742""","=""15.8446203""","=""5d10.6d""","=""2D""","=""3/2""","=""5d10.8p""","=""2P*""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""439.9853""","=""0.0003""","=""439.9859""","=""40000""","=""9.0e+06""",,"=""13.8826922""","=""16.7006053""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.8d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""440.6091""","=""0.0006""","=""440.6091""","=""2h""","=""4.5e+06""",,"=""15.2691221""","=""18.083049""","=""5d10.5f""","=""2F*""","=""7/2""","=""5d10.9g""","=""2G""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""442.6463""","=""0.0004""","=""442.6465""","=""3300h""","=""1.3e+06""",,"=""13.8826922""","=""16.6836676""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.8d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""445.5645""","=""0.0003""","=""445.5640""","=""200h""","=""6.5e+06""",,"=""15.1211623""","=""17.9037973""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""5/2""","=""5d10.8g""","=""2G""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""445.6737""","=""0.0003""","=""445.6737""","=""70h""","=""2.1e+06""",,"=""15.3010574""","=""18.0830078""","=""5d10.5f""","=""2F*""","=""5/2""","=""5d10.9g""","=""2G""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""446.0305""","=""0.0003""","=""""","=""150h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""446.5131""","=""0.0004""","=""446.5131""","=""700c""","=""8.0e+04""",,"=""12.7931699""","=""15.5698905""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""5d10.7d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""449.2812""","=""0.0003""","=""""","=""2000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""449.4091""","=""0.0003""","=""449.40914""","=""2800""","=""7.5e+05""",,"=""13.0857934""","=""15.8446203""","=""5d10.6d""","=""2D""","=""5/2""","=""5d10.8p""","=""2P*""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""465.8624""","=""0.0003""","=""465.8620""","=""60h""","=""""",,"=""15.2691221""","=""17.9305154""","=""5d10.5f""","=""2F*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""9/2""",8,10,,"=""""","=""L11760""",
"=""466.1524""","=""0.0004""","=""466.1520""","=""30000""","=""1.0e+07""",,"=""12.8786481""","=""15.5383855""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d10.7d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""468.7875""","=""0.0003""","=""468.7873""","=""60s""","=""7.7e+03""",,"=""10.4410074""","=""13.0857934""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d10.6d""","=""2D""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""470.5941""","=""0.0003""","=""470.5941""","=""300l""","=""6.7e+06""",,"=""15.2691221""","=""17.9037534""","=""5d10.5f""","=""2F*""","=""7/2""","=""5d10.8g""","=""2G""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""474.3623""","=""0.0003""","=""474.3622""","=""300""","=""""",,"=""17.9305154""","=""20.5442186""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""9/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,7/2]*""","=""9/2""",10,10,,"=""""","=""L11760""",
"=""476.3598""","=""0.0003""","=""476.3603""","=""100h""","=""2.8e+06""",,"=""15.3010574""","=""17.9037973""","=""5d10.5f""","=""2F*""","=""5/2""","=""5d10.8g""","=""2G""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""482.6914""","=""0.0003""","=""482.6912""","=""17000""","=""""",,"=""17.9305154""","=""20.4991180""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""9/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,5/2]*""","=""11/2""",10,12,,"=""""","=""L11760""",
"=""482.9081""","=""0.0003""","=""482.90751""","=""30w""","=""4.8e+03""",,"=""10.5183412""","=""13.0857934""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d10.6d""","=""2D""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""485.6940""","=""0.0004""","=""485.6942""","=""16000h""","=""2.2e+06""",,"=""13.8826922""","=""16.4354135""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.9s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""488.1690""","=""0.0005""","=""""","=""4500c""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""491.7701""","=""0.0003""","=""""","=""100w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""496.3258""","=""0.0003""","=""496.3273""","=""18000c""","=""2.1e+05""",,"=""10.5183412""","=""13.0163742""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d10.6d""","=""2D""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""498.1954""","=""0.0004""","=""498.1957""","=""9500l""","=""""",,"=""18.0842477""","=""20.5729123""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,5/2]*""","=""7/2""",6,8,,"=""""","=""L11760""",
"=""501.8678""","=""0.0003""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""502.7009""","=""0.0003""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""506.7905""","=""0.0005""","=""506.7909""","=""1200""","=""""",,"=""18.0977621""","=""20.5442186""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,7/2]*""","=""9/2""",8,10,,"=""""","=""L11760""",
"=""509.9980""","=""0.0003""","=""509.9982""","=""60""","=""""",,"=""18.1094809""","=""20.5405524""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""11/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,5/2]*""","=""9/2""",12,10,,"=""""","=""L11760""",
