obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""163.062""","=""0.001""","=""163.062+""","=""6""","=""""",,"=""17.55924""","=""25.16273""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""163.594""","=""0.001""","=""163.595+""","=""3""","=""""",,"=""17.58398""","=""25.16273""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""163.807""","=""0.001""","=""163.809+""","=""10""","=""""",,"=""19.32466""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""164.199""","=""0.001""","=""164.200+""","=""4""","=""""",,"=""20.28341""","=""27.83423""","=""5s2.5p2.(3P).5d""","=""2D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""164.338""","=""0.001""","=""164.338+""","=""6""","=""""",,"=""18.12730""","=""25.67175""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""164.383""","=""0.001""","=""164.384+""","=""10""","=""""",,"=""16.49330""","=""24.03565""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""164.463""","=""0.001""","=""164.463+""","=""3""","=""""",,"=""16.73546""","=""24.27420""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""165.422""","=""0.001""","=""165.422+""","=""6""","=""""",,"=""17.55924""","=""25.05424""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2G*""","=""9/2""",8,10,,"=""""","=""L11502""",
"=""166.032""","=""0.001""","=""166.033+""","=""5""","=""""",,"=""16.92333""","=""24.39078""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""166.046""","=""0.001""","=""166.044+""","=""7""","=""""",,"=""18.10059""","=""25.56755""","=""5s2.5p2.(3P).5d""","=""4F""","=""9/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""9/2""",10,10,,"=""""","=""L11502""",
"=""166.100""","=""0.001""","=""166.098+""","=""1""","=""""",,"=""17.97910""","=""25.44363""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""166.129""","=""0.001""","=""166.130+""","=""6""","=""""",,"=""17.97910""","=""25.44218""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""166.459""","=""0.001""","=""166.460+""","=""3""","=""""",,"=""19.79318""","=""27.24147""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""166.637""","=""0.001""","=""166.638+""","=""6""","=""""",,"=""16.92333""","=""24.36365""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""166.843""","=""0.001""","=""166.844+""","=""5""","=""""",,"=""18.43459""","=""25.86572""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""166.865""","=""0.001""","=""166.865+""","=""1""","=""""",,"=""16.96058""","=""24.39078""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""166.890""","=""0.001""","=""166.891+""","=""3""","=""""",,"=""21.43590""","=""28.86493""","=""5s2.5p2.(1D).5d""","=""2P""","=""1/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""167.060""","=""0.001""","=""167.061+""","=""3""","=""""",,"=""16.96058""","=""24.38208""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""167.070""","=""0.001""","=""167.071+""","=""6""","=""""",,"=""18.12730""","=""25.54833""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""167.141""","=""0.001""","=""167.142+""","=""5""","=""""",,"=""16.92333""","=""24.34122""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""167.330""","=""0.001""","=""167.332+""","=""7""","=""""",,"=""19.32466""","=""26.73415""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""168.017""","=""0.001""","=""168.014+""","=""11""","=""""",,"=""21.82641""","=""29.20580""","=""5s2.5p2.(3P).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""168.665""","=""0.001""","=""168.666+""","=""1""","=""""",,"=""16.92333""","=""24.27420""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""168.844""","=""0.001""","=""168.846+""","=""6""","=""""",,"=""18.10059""","=""25.44363""","=""5s2.5p2.(3P).5d""","=""4F""","=""9/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""7/2""",10,8,,"=""""","=""L11502""",
"=""169.340""","=""0.001""","=""169.342+""","=""5""","=""""",,"=""19.91993""","=""27.24147""","=""5s2.5p2.(1D).5d""","=""2G""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""169.392""","=""0.001""","=""169.393+""","=""1""","=""""",,"=""17.99081""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""169.495""","=""0.001""","=""169.496+""","=""7""","=""""",,"=""18.12730""","=""25.44218""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""169.836""","=""0.001""","=""169.837+""","=""11""","=""""",,"=""16.73546""","=""24.03565""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""169.889""","=""0.001""","=""169.891+""","=""10""","=""""",,"=""17.55924""","=""24.85712""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""170.468""","=""0.001""","=""170.469+""","=""12""","=""""",,"=""17.58398""","=""24.85712""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""170.629""","=""0.001""","=""170.630+""","=""11""","=""""",,"=""18.68904""","=""25.95531""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""170.930""","=""0.001""","=""170.932+""","=""9""","=""""",,"=""20.58079""","=""27.83423""","=""5s.5p4""","=""2P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""171.315""","=""0.001""","=""171.316+""","=""15""","=""""",,"=""18.43459""","=""25.67175""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""171.418""","=""0.001""","=""171.419+""","=""12""","=""""",,"=""19.91993""","=""27.15275""","=""5s2.5p2.(1D).5d""","=""2G""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""171.752""","=""0.001""","=""171.755+""","=""12""","=""""",,"=""15.11726""","=""22.33594""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""172.330""","=""0.001""","=""172.330+""","=""10""","=""""",,"=""18.43459""","=""25.62916""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""172.592""","=""0.001""","=""172.593+""","=""12""","=""""",,"=""17.97910""","=""25.16273""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""172.611""","=""0.001""","=""172.612+""","=""12""","=""""",,"=""18.12730""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""173.115""","=""0.001""","=""173.115+""","=""13""","=""""",,"=""16.49330""","=""23.65526""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""174.289""","=""0.001""","=""174.288+""","=""12""","=""""",,"=""18.43459""","=""25.54833""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""174.464""","=""0.001""","=""174.464+""","=""15""","=""""",,"=""17.55924""","=""24.66580""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""174.617""","=""0.001""","=""174.618+""","=""2""","=""""",,"=""19.79318""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""174.778""","=""0.001""","=""174.779+""","=""9""","=""""",,"=""20.19287""","=""27.28664""","=""5s2.5p2.(3P).5d""","=""4P""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""175.073""","=""0.001""","=""175.074+""","=""12""","=""""",,"=""17.58398""","=""24.66580""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""175.240""","=""0.001""","=""175.241+""","=""1""","=""""",,"=""16.96058""","=""24.03565""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""175.561""","=""0.001""","=""175.562+""","=""14""","=""""",,"=""18.10059""","=""25.16273""","=""5s2.5p2.(3P).5d""","=""4F""","=""9/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",10,8,,"=""""","=""L11502""",
"=""175.816""","=""0.001""","=""175.816+""","=""12""","=""""",,"=""16.73546""","=""23.78739""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""176.229""","=""0.001""","=""176.229+""","=""10""","=""""",,"=""15.55688""","=""22.59229""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""176.929""","=""0.001""","=""176.929+""","=""10""","=""""",,"=""18.43459""","=""25.44218""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""178.300""","=""0.001""","=""178.301+""","=""12""","=""""",,"=""18.10059""","=""25.05424""","=""5s2.5p2.(3P).5d""","=""4F""","=""9/2""","=""5s2.5p2.(3P).4f""","=""2G*""","=""9/2""",10,10,,"=""""","=""L11502""",
"=""178.821""","=""0.001""","=""178.821+""","=""10""","=""""",,"=""17.99081""","=""24.92425""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""179.173""","=""0.001""","=""179.173+""","=""11""","=""""",,"=""16.73546""","=""23.65526""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""179.232""","=""0.001""","=""179.232+""","=""13""","=""""",,"=""17.99081""","=""24.90835""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""180.241""","=""0.001""","=""180.238+""","=""3""","=""""",,"=""16.92333""","=""23.80225""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""180.261""","=""0.001""","=""180.261+""","=""15""","=""""",,"=""17.97910""","=""24.85712""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""180.326""","=""0.001""","=""180.326+""","=""15""","=""""",,"=""18.43459""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""180.490""","=""0.001""","=""180.489+""","=""10""","=""""",,"=""20.28341""","=""27.15275""","=""5s2.5p2.(3P).5d""","=""2D""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""180.629""","=""0.001""","=""180.628+""","=""6""","=""""",,"=""16.92333""","=""23.78739""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""180.755""","=""0.001""","=""180.754+""","=""1""","=""""",,"=""18.68904""","=""25.54833""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""181.949""","=""0.001""","=""181.949+""","=""12""","=""""",,"=""19.91993""","=""26.73415""","=""5s2.5p2.(1D).5d""","=""2G""","=""7/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""182.148""","=""0.001""","=""182.148+""","=""10""","=""""",,"=""17.58398""","=""24.39078""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""182.412""","=""0.001""","=""182.412+""","=""12""","=""""",,"=""18.12730""","=""24.92425""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""182.476""","=""0.001""","=""182.476+""","=""5""","=""""",,"=""20.49211""","=""27.28664""","=""5s2.5p2.(3P).6s""","=""4P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""182.839""","=""0.001""","=""182.839+""","=""12""","=""""",,"=""18.12730""","=""24.90835""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""182.877""","=""0.001""","=""182.877+""","=""10""","=""""",,"=""17.58398""","=""24.36365""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""183.485""","=""0.001""","=""183.484+""","=""1""","=""""",,"=""17.58398""","=""24.34122""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""184.173""","=""0.001""","=""184.174+""","=""11""","=""""",,"=""16.92333""","=""23.65526""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""184.191""","=""0.001""","=""184.192+""","=""12""","=""""",,"=""17.99081""","=""24.72208""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""184.231""","=""0.001""","=""184.231+""","=""6""","=""""",,"=""18.12730""","=""24.85712""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""184.277""","=""0.001""","=""184.277+""","=""10""","=""""",,"=""18.43459""","=""25.16273""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""184.870""","=""0.001""","=""184.867+""","=""11""","=""""",,"=""19.79318""","=""26.49984""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""185.199""","=""0.001""","=""185.198+""","=""2""","=""""",,"=""16.96058""","=""23.65526""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""185.952""","=""0.001""","=""185.954+""","=""10""","=""""",,"=""20.26684""","=""26.93429""","=""5s2.5p2.(1D).5d""","=""2G""","=""9/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""7/2""",10,8,,"=""""","=""L11502""",
"=""186.082""","=""0.001""","=""186.081+""","=""11""","=""""",,"=""16.73546""","=""23.39837""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""187.255""","=""0.001""","=""187.256+""","=""31""","=""""",,"=""18.68904""","=""25.31013""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""187.455""","=""0.001""","=""187.455+""","=""4""","=""""",,"=""16.92333""","=""23.53742""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""188.005""","=""0.001""","=""188.003+""","=""3""","=""""",,"=""18.12730""","=""24.72208""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""188.389""","=""0.001""","=""188.389+""","=""12""","=""""",,"=""16.49330""","=""23.07459""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""189.124""","=""0.001""","=""189.125+""","=""6""","=""""",,"=""20.73095""","=""27.28664""","=""5s2.5p2.(3P).6s""","=""2P""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""189.548""","=""0.001""","=""189.548+""","=""12""","=""""",,"=""19.32466""","=""25.86572""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""189.621""","=""0.001""","=""189.622+""","=""7""","=""""",,"=""18.12730""","=""24.66580""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""191.050""","=""0.001""","=""191.049+""","=""12""","=""""",,"=""18.43459""","=""24.92425""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""191.481""","=""0.001""","=""191.480+""","=""8""","=""""",,"=""16.92333""","=""23.39837""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""191.795""","=""0.001""","=""191.796+""","=""4""","=""""",,"=""19.49094""","=""25.95531""","=""5s2.5p2.(3P).6s""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""192.200""","=""0.001""","=""192.201+""","=""6""","=""""",,"=""20.28341""","=""26.73415""","=""5s2.5p2.(3P).5d""","=""2D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""193.727""","=""0.001""","=""193.726+""","=""5""","=""""",,"=""17.99081""","=""24.39078""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""193.776""","=""0.001""","=""193.776+""","=""4""","=""""",,"=""21.43590""","=""27.83423""","=""5s2.5p2.(1D).5d""","=""2P""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""193.990""","=""0.001""","=""193.990+""","=""5""","=""""",,"=""17.99081""","=""24.38208""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""194.194""","=""0.001""","=""194.194+""","=""3""","=""""",,"=""17.97910""","=""24.36365""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""194.879""","=""0.001""","=""194.879+""","=""4""","=""""",,"=""17.97910""","=""24.34122""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""195.021""","=""0.001""","=""195.021+""","=""5""","=""""",,"=""21.47677""","=""27.83423""","=""5s2.5p2.(3P).6s""","=""2P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""195.341""","=""0.001""","=""195.340+""","=""10""","=""""",,"=""19.32466""","=""25.67175""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""195.586""","=""0.001""","=""195.586+""","=""9""","=""""",,"=""16.73546""","=""23.07459""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""195.874""","=""0.001""","=""195.878+""","=""5""","=""""",,"=""22.05968""","=""28.38933""","=""5s2.5p2.(3P).5d""","=""2F""","=""7/2""","=""5s2.5p2.(1S).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""195.937""","=""0.001""","=""195.936+""","=""6""","=""""",,"=""16.92333""","=""23.25112""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""196.581""","=""0.001""","=""196.583+""","=""1""","=""""",,"=""20.19287""","=""26.49984""","=""5s2.5p2.(3P).5d""","=""4P""","=""1/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""196.661""","=""0.001""","=""196.660+""","=""9""","=""""",,"=""19.32466""","=""25.62916""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""197.176""","=""0.001""","=""197.177+""","=""10""","=""""",,"=""20.95352""","=""27.24147""","=""5s2.5p2.(3P).5d""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""197.193""","=""0.001""","=""197.192+""","=""11""","=""""",,"=""18.43459""","=""24.72208""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""197.323""","=""0.001""","=""197.321+""","=""1""","=""""",,"=""17.99081""","=""24.27420""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""197.948""","=""0.001""","=""197.948+""","=""11""","=""""",,"=""18.12730""","=""24.39078""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""198.223""","=""0.001""","=""198.223+""","=""3""","=""""",,"=""18.12730""","=""24.38208""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""198.597""","=""0.001""","=""198.601+""","=""10""","=""""",,"=""19.32466""","=""25.56755""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""9/2""",8,10,,"=""""","=""L11502""",
"=""198.628""","=""0.001""","=""198.627+""","=""3""","=""""",,"=""20.49211""","=""26.73415""","=""5s2.5p2.(3P).6s""","=""4P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""198.810""","=""0.001""","=""198.809+""","=""9""","=""""",,"=""18.12730""","=""24.36365""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""198.846""","=""0.001""","=""198.846+""","=""1""","=""""",,"=""18.68904""","=""24.92425""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",2,4,,"=""""","=""L11502""",
