obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""384.4415""","=""0.0005""","=""384.4415""","=""0.0004""","=""220""","=""""",,"=""2.2514340""","=""5.476481""","=""5s.4d""","=""3D""","=""1""","=""5s.8f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""385.3236""","=""0.0005""","=""385.3237""","=""0.0004""","=""280""","=""""",,"=""2.2588413""","=""5.476505""","=""5s.4d""","=""3D""","=""2""","=""5s.8f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""386.6547""","=""0.00020""","=""386.6553""","=""0.0003""","=""240""","=""""",,"=""1.8471842""","=""5.0537660""","=""5s.5p""","=""3P*""","=""2""","=""5s.8s""","=""3S""","=""1""",5,3,,"=""""","=""L7362""",
"=""386.8163""","=""0.0005""","=""386.8164""","=""0.0005""","=""290""","=""""",,"=""2.2712989""","=""5.476546""","=""5s.4d""","=""3D""","=""3""","=""5s.8f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""392.0676""","=""0.0005""","=""392.0676""","=""0.0005""","=""250""","=""""",,"=""2.4982425""","=""5.660559""","=""5s.4d""","=""1D""","=""2""","=""5s.20f""","=""1F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""392.5295""","=""0.0005""","=""392.5295""","=""0.0005""","=""280""","=""""",,"=""2.4982425""","=""5.656839""","=""5s.4d""","=""1D""","=""2""","=""5s.19f""","=""1F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""392.6984""","=""0.0005""","=""392.6981""","=""0.0004""","=""280""","=""""",,"=""2.2514340""","=""5.408674""","=""5s.4d""","=""3D""","=""1""","=""5s.7f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""393.0720""","=""0.0005""","=""393.0719""","=""0.0005""","=""280""","=""""",,"=""2.4982425""","=""5.652479""","=""5s.4d""","=""1D""","=""2""","=""5s.18f""","=""1F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""393.4637""","=""0.0005""","=""393.4635""","=""0.0005""","=""140""","=""""",,"=""2.4982425""","=""5.649340""","=""5s.4d""","=""1D""","=""2""","=""5s.20p""","=""1P*""","=""1""",5,3,,"=""""","=""L4447""",
"=""393.6170""","=""0.0005""","=""393.6168""","=""0.0004""","=""290""","=""""",,"=""2.2588413""","=""5.408712""","=""5s.4d""","=""3D""","=""2""","=""5s.7f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
